[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: ISOInvoiceService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: SimplifiedInvoiceService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: MultipartUploadService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: IBANValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: CNValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: CRValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: IUValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: RUValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: POValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: IOValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: EAValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: CounterpartyProgramAssociationValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: TMAValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: CounterPartyService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: INSimplifiedValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: IPSimplifiedValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: FSCMConnectorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: CreditNoteConnectorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: TransactionConfirmationDetailsService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: CounterpartyUploadValidateService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: BeneficiaryUploadValidateService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: BulkUploadFileFormatService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: BulkFileUploadValidationService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: DMSAttachmentService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: AntivirusBrokerService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: DisplayChangesetService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: TransactionAuthoriserIdentificationService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: ProvisioningService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: CompanyFileValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: UserFileValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: LCValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: ELValidatorService
[Tue Nov 07 12:41:10 IST] -- main -- INFO  -- org.apache.turbine.services.BaseServiceBroker - Added Mapping for Service: SIValidatorService
